id,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,A1_freq,A2_freq,A3_freq,A4_freq,A5_freq,A6_freq,A7_freq,A8_freq,A9_freq,A10_freq
276D,12,25-Feb,378,832/2499,2,301833,7,8,26,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.651234275949199,0.762748566936973,-1.0967688091940573,-1.33871013107466,0.2586481729173245,-0.6505487531598823,0.7087109026802558,1.0410416619748402,0.5490457773896013,0.5991339965105255,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.5175675675675676,0.2692307692307692,0.32083333333333336,0.008064516129032258,0.32639791937581275,0.001652892561983471,0.030434782608695653
276E,12,25-Mar,378,832/2499,,301833,,8,120,,1.0,0.0,1.0,1.0,,1.0,,1.0,0.0,,-0.6030303274213339,-0.2918635025111836,-0.5733191450897267,-0.8018812952838635,,-0.8888111498884884,,-0.10278731928121856,-0.24926786689980318,,0.5816554809843401,0.005555555555555556,0.5646100116414435,0.5175675675675676,0.0,0.32083333333333336,0.0,0.32639791937581275,0.01818181818181818,0.0
277A,0,25-Feb,729,832/2499,2,300333,,8,,,0.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,-0.6476189798096091,-0.8626899969149842,-0.013769504150614606,-0.39422319481579743,0.2779055591411072,0.9985158351071981,,1.1297307962113419,,,0.05614973262032086,0.5522388059701493,0.1657754010695187,0.5175675675675676,0.2692307692307692,0.002044989775051125,0.0,0.32639791937581275,0.0,0.0
277B,132,53700,68730,832/2499,,303833,3-2/5sqrt30,8,,,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,,,0.09713202494590527,-0.6086519648310232,-0.38559926554886326,-0.6016074029027497,-1.2493533021450467,-0.706865319659371,0.44017091528181923,0.2284926821315966,,,0.00267379679144385,0.002777777777777778,0.00267379679144385,0.5175675675675676,0.0,0.00408997955010225,0.0016129032258064516,0.32639791937581275,0.0,0.0
277C,12,7,378,,2,399333,6,4,120,1,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.6309907548920102,0.43381486005535025,-0.7694623525587057,,0.7830416131649466,0.6346241746489631,-0.10809822565665536,0.9875673310381258,0.13230495426936148,0.6253660585205635,0.5816554809843401,0.013888888888888888,0.5646100116414435,0.0,0.2692307692307692,0.010224948875255624,0.18387096774193548,0.5405405405405406,0.01818181818181818,0.10217391304347827
277D,12,25-Feb,378,832/2499,2,301833,4/5 sqrt(30),8,29,101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.7343860871597662,-1.2584225488864134,-1.1039888045610136,-1.3434503415452188,-0.5234979752486204,1.051944372555431,-1.5467053010054226,-0.43406732069403375,0.5261865761214024,0.6457687734172597,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.5175675675675676,0.2692307692307692,0.32083333333333336,0.0975254730713246,0.32639791937581275,0.0706605222734255,0.034782608695652174
277E,10,25-Feb,378,,2,200166,24sqrt37/37,4,,0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,,0.0,-0.6464138810964125,-1.0732075693192227,-0.9186755901424688,,-1.0701114765236843,-0.36607789161118276,0.04855010032576597,0.7541062276802758,0.4927769742678811,0.7157209387773611,0.01871657754010695,0.5522388059701493,0.5646100116414435,0.0,0.2692307692307692,0.002044989775051125,0.0016129032258064516,0.5405405405405406,0.0,0.03695652173913044
277H,12,25-Feb,378,832/2499,2,300833,4/5sqrt(30),8,63,100/101,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.2010024462340139,-0.9699729905440673,-0.9511655692937722,-1.4986922344560232,0.8497017962472714,-1.7017913278170052,-1.4124353073062044,-0.36233346212039264,0.55783777787737,0.7375809904523928,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.5175675675675676,0.2692307692307692,0.08384458077709611,0.0975254730713246,0.32639791937581275,0.01818181818181818,0.002173913043478261
279B,0,-0.52,2546,,2-Jan,63250,25/4,0,184,8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.2564369870410588,1.2991635350823885,-0.7826990107314589,0.35591511215014987,0.8541458084527597,-1.5949342529205395,0.5568579336156637,1.0371289060526414,0.06548575056231881,0.650140783752266,0.05614973262032086,0.005555555555555556,0.00267379679144385,0.0,0.08842105263157894,0.002044989775051125,0.05,0.025096525096525095,0.001652892561983471,0.002173913043478261
279C,12,25-Feb,378,832/2499,1/(sin^2(\theta)),301833,643/648,6,64,101/4,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5909793402893676,-1.0266507984990545,0.4278535457948781,0.7280216340890242,0.39344987648380364,-1.2685869701286303,-0.8178110494953805,0.2610989814832516,0.772362589778928,0.5204378104804114,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.5175675675675676,0.002105263157894737,0.32083333333333336,0.0016129032258064516,0.05019305019305019,0.09586776859504133,0.002173913043478261
282A,12,25-Feb,-702,,-1.5,302833,,,,,1.0,1.0,0.0,,0.0,0.0,,,,,-0.6018252287081373,-1.1217885475663547,-0.6707890825436365,-0.5020629830210126,-0.9545671591809879,-0.4180624145337878,-1.3468987627625384,,,,0.5816554809843401,0.5522388059701493,0.00267379679144385,0.0,0.002105263157894737,0.006134969325153374,0.0,0.0,0.0,0.0
282B,12,2/5+8/(5sqrt5),378,832/2499,,300833,,,,,1.0,0.0,1.0,1.0,,0.0,,,,,2.7616052798236437,-0.020619707298030088,1.034333156619206,-1.1396212913111858,-0.04058198225222262,0.5436512595344044,0.8653592286626771,-0.14843613837353561,-0.8277814989949882,,0.5816554809843401,0.002777777777777778,0.5646100116414435,0.5175675675675676,0.0,0.08384458077709611,0.0,0.0,0.0,0.0
282C,12,25-Feb,378,832/2499,3-May,301833,2-Sep,4,63,515150.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7343860871597662,0.10892956802765517,-1.40241527972854,-1.881464229953655,0.6141691493563903,-0.8252745107608601,0.8397839917675879,-2.137420398824493,0.7459865883156217,-2.6769590811875554,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.5175675675675676,0.002105263157894737,0.32083333333333336,0.004838709677419355,0.5405405405405406,0.01818181818181818,0.2495921696574225
282D,12,25-Feb,378,1,1,1,1,4,1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7054637180430471,-1.0651107396113675,-0.04746281586307726,1.0622064722634272,0.6956427064570097,0.8382302227624995,0.6431743581365897,-2.1048140994728377,-1.4924567358703074,-1.146755463935338,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.10084033613445378,0.18526315789473685,0.002044989775051125,0.027419354838709678,0.5405405405405406,0.03305785123966942,0.10217391304347827
282G,24,25-Feb,729,832/2499,2,20031,12,8,108,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6126711171269069,-1.0691591544652952,-1.0149421950352193,0.6948401607951119,0.4171512749130747,0.950863355761477,0.7774443518358081,-1.3692159860995003,0.7530201887058368,0.6734581722056332,0.02406417112299465,0.5522388059701493,0.1657754010695187,0.5175675675675676,0.2692307692307692,0.002044989775051125,0.02258064516129032,0.32639791937581275,0.001652892561983471,0.03695652173913044
282H,12,25-Feb,27,832/2499,1,3456876543,3,8,357,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,1.8168078886774894,-1.2331199560493655,1.0764497962597843,1.0669466827339862,0.7593402147356755,0.8844386875825928,0.6767418565613943,0.9236589843088819,0.6193817812917514,,0.5816554809843401,0.5522388059701493,0.0213903743315508,0.5175675675675676,0.18526315789473685,0.002044989775051125,0.024193548387096774,0.32639791937581275,0.001652892561983471,0.0
283A,12,0,729,3-Jan,3,199785,2.5,7,32,9785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4535980869849524,1.3993618027170982,-0.01858283439525213,-0.023301725494562796,-1.6952358600957083,-1.0288805588743963,-1.1806597229444586,-0.4145035410830407,-0.7381030940197468,0.19253703535493624,0.5816554809843401,0.05,0.1657754010695187,0.08403361344537816,0.03368421052631579,0.002044989775051125,0.0016129032258064516,0.015444015444015444,0.03636363636363636,0.002173913043478261
283D,12,25-Feb,1188,832/2499,sqrt(2)/4,301833,Jan-36,8,17,420,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8045249695923241,-0.7118865436061788,-0.5384225008161047,-0.8670591892540486,0.871921857274713,-0.5942321866603936,0.8126103025665556,-0.10148306730715237,0.5877305795357838,0.6122500275155445,0.5816554809843401,0.5522388059701493,0.00267379679144385,0.5175675675675676,0.002105263157894737,0.32083333333333336,0.0016129032258064516,0.32639791937581275,0.009917355371900827,0.002173913043478261
284A,12,25-Feb,378,1616/2499,3-Feb,,6,,,,1.0,1.0,1.0,0.0,0.0,,0.0,,,,-0.7163096064618167,-1.192635807510089,-0.906642264530875,-0.012636251935805252,-0.08946611651259417,,0.799822684119011,,,,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.0028011204481792717,0.010526315789473684,0.0,0.18387096774193548,0.0,0.0,0.0
284B,12,25-Feb,729,832/2499,-0.5,300833,12-Jul,5,124,5000,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3824972629063515,-0.5286957714659519,1.0993131149218127,-0.44281035213902625,0.49566215721003504,-0.6144483900191844,0.8509731579091895,1.0801692211968261,0.7811545902666968,0.7652703892407663,0.5816554809843401,0.5522388059701493,0.1657754010695187,0.5175675675675676,0.018947368421052633,0.08384458077709611,0.0032258064516129032,0.03474903474903475,0.001652892561983471,0.02391304347826087
284C,12,25-Feb,756,832/2499,2,301833,4/5\sqrt30,8,29,1030301/2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.651234275949199,-1.0985101621562707,1.9753392194458417,-1.5792758124555246,0.5341769296576006,-1.3595598852431892,-2.307568598634326,-0.753609054340253,-0.0417766553884602,0.6894888767673231,0.5816554809843401,0.5522388059701493,0.0213903743315508,0.5175675675675676,0.2692307692307692,0.32083333333333336,0.0975254730713246,0.32639791937581275,0.0706605222734255,0.2495921696574225
284D,12,25-Feb,378,832/2499,2,301833,4sqrt(30)/5,8,29,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,-0.7331809884465695,-1.2442530968976666,-1.3578919749656428,-1.4880267608972657,0.347528417027091,-1.362447914294445,-2.2164568171955707,-1.7200597671233084,-0.6976598917760104,-0.16451047533724783,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.5175675675675676,0.2692307692307692,0.32083333333333336,0.0975254730713246,0.32639791937581275,0.0706605222734255,0.0
284E,12,5-Feb,-2592,832/2499,sqrt(2),3103256,19/4,8,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,-0.6849770399187045,-0.8060121889599969,-0.6996690640114616,-0.04937288308263679,-0.2094544460607789,1.0764926194911055,0.7758458995298649,0.9014867007497566,-2.54749679440256,,0.5816554809843401,0.03333333333333333,0.0053475935828877,0.5175675675675676,0.010526315789473684,0.002044989775051125,0.0016129032258064516,0.32639791937581275,0.0,0.0
284F,12,25-Feb,378,832/2499,2,301833,sqrt(96/5),4,,1030301/2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,-0.7367962845861593,-1.2189505040606186,-1.102785471999854,-1.4797313925737876,0.0216341886246139,0.3400452114208683,0.884540656333994,-0.08452779164429175,0.30111136363452184,-0.9631310298650718,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.5175675675675676,0.2692307692307692,0.32083333333333336,0.0032258064516129032,0.5405405405405406,0.0,0.2495921696574225
284G,12,25-Feb,10734,3,2-Jan,1234567,256,8,256,256,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6138762158401035,-0.4446911632469529,0.5457801367884975,0.40094711162045954,0.40678191310026857,0.517658998073102,-0.2119976255429552,0.22457992620939798,-0.36883907353345846,-0.21551726257898843,0.5816554809843401,0.5522388059701493,0.00267379679144385,0.011204481792717087,0.08842105263157894,0.002044989775051125,0.0016129032258064516,0.32639791937581275,0.03305785123966942,0.002173913043478261
284H,12,25-Feb,729,832/2499,-0.5,301833,(4 sqrt 30)/5,8,29,1030301/2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.7428217781521425,-1.1582242812517036,-1.1918320815256482,-1.4027029724272053,-2.0863089341786805,-1.4332046260502127,-0.44057630529281494,0.22457992620939798,0.7706041896813742,0.21293975025163248,0.5816554809843401,0.5522388059701493,0.1657754010695187,0.5175675675675676,0.018947368421052633,0.32083333333333336,0.0975254730713246,0.32639791937581275,0.0706605222734255,0.2495921696574225
286A,12,2.88,729,17/900,5-Mar,301833,-0.366666667,8,43,-1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.7109911338693853,0.7101191738359134,-0.1268827648995964,1.2257437334977097,0.9059926175167902,-0.7631818861588596,0.8797452994161647,-0.8918597635912704,0.8321481930957556,0.7754717466891143,0.5816554809843401,0.008333333333333333,0.1657754010695187,0.0028011204481792717,0.00631578947368421,0.32083333333333336,0.0016129032258064516,0.32639791937581275,0.006611570247933884,0.004347826086956522
288B,12,-0.12,729,1664/2499,2,,,16,,,1.0,0.0,0.0,0.0,1.0,,,0.0,,,1.9361126612839552,-1.1835268740887517,1.1811397290806505,-1.0981444496937953,0.6586092714112736,0.8050178886730573,-1.2238179352049217,0.6602000855475093,0.3943065688048708,,0.5816554809843401,0.013888888888888888,0.1657754010695187,0.022408963585434174,0.2692307692307692,0.0,0.0,0.09266409266409266,0.0,0.0
288C,12,25-Feb,378,3-Jan,sqrt2,20000,2sqrt2,4,64,101,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5548263788934689,-0.8232179520891895,-0.5685058148450891,1.0420605777635519,-0.13538757596930687,1.0736045904398497,0.8989267270874817,-0.42363330490150414,0.450575371926591,0.49566308524870883,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.08403361344537816,0.031578947368421054,0.002044989775051125,0.0032258064516129032,0.5405405405405406,0.09586776859504133,0.034782608695652174
288D,12,,378,,,,,,,,1.0,,1.0,,,,,,,,-0.19088656750808813,0.5643762390945175,2.043929175431926,,,-2.279397138068172,,,,,0.5816554809843401,0.0,0.5646100116414435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288E,4,,-4139,832/2499,,,,16,,,0.0,,0.0,1.0,,,,0.0,,,2.307283064948516,,1.7563326933148344,-1.4584004454562725,,,,-1.1187996070787896,,,0.21657754010695188,0.0,0.00267379679144385,0.5175675675675676,0.0,0.0,0.0,0.09266409266409266,0.0,0.0
289A,2,(11+4sqrt10)/5,2359,117/420,3/215,400000,69,4,69,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5729028595914183,-0.09450327838220995,-0.6310791080253768,1.2470746806152246,0.8911792434984958,1.070716561388594,0.478533770624453,-0.66883267602595,0.3538633665611345,0.37907614298187325,0.27540106951871657,0.002777777777777778,0.00267379679144385,0.0028011204481792717,0.002105263157894737,0.022494887525562373,0.0032258064516129032,0.5405405405405406,0.0049586776859504135,0.010869565217391304
289C,12,1+(7sqrt(8/5))/10,378,36,36,36,36,8,36,515150.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.6264022919924226,1.5906494045651804,-0.28572266297263466,1.2138932073213125,0.8808098816856896,1.0086239367865935,0.8317917302378726,-0.46667362004568874,0.7670873894862668,-0.9879057550967745,0.5816554809843401,0.002777777777777778,0.5646100116414435,0.0028011204481792717,0.002105263157894737,0.002044989775051125,0.0032258064516129032,0.32639791937581275,0.003305785123966942,0.2495921696574225
289D,12,25-Feb,1134,832/2499,2-Jan,300833,,16,,,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,,,-0.4909561470940478,-0.9892029611002238,-0.2592493466271283,-1.4607705506915518,-0.8642055776693919,-1.534285642844167,0.6943248319267681,0.1424120518432273,,,0.5816554809843401,0.5522388059701493,0.008021390374331552,0.5175675675675676,0.08842105263157894,0.08384458077709611,0.0,0.09266409266409266,0.0,0.0
289E,5,25-Feb,378,832/2499,2-Jan,301833,8,12,1,515150.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.37767686805356504,-0.8687626191958757,-0.7141090547453741,-1.221389921928327,0.7682282391466522,-0.8296065543377438,0.9356911301241724,1.4271002462984355,1.2313050152404579,0.9547241704243741,0.02406417112299465,0.5522388059701493,0.5646100116414435,0.5175675675675676,0.08842105263157894,0.32083333333333336,0.008064516129032258,0.019305019305019305,0.03305785123966942,0.2495921696574225
290A,12,25-Feb,378,832/2499,2-Jan,302331,6,8,24,2-Jan,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7259503961673898,0.2647935399038702,-1.0125355299129006,1.1712313130862821,-1.068630139121855,-0.4079543128543924,-0.6931317696318208,-1.348347954514441,0.35034656636602696,-0.214059925800653,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.5175675675675676,0.08842105263157894,0.00408997955010225,0.18387096774193548,0.32639791937581275,0.01818181818181818,0.02826086956521739
290B,12,25-Feb,16,14/1434,4-May,334000,3,4,116,69,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5415702930483061,-1.022602383645127,1.8417693051571504,1.1096085769690165,0.7904483001740937,0.7183770171353823,0.8957298224755955,0.379785911123276,0.2747353621712155,0.4519429818986455,0.5816554809843401,0.5522388059701493,0.00267379679144385,0.0028011204481792717,0.002105263157894737,0.006134969325153374,0.024193548387096774,0.5405405405405406,0.001652892561983471,0.010869565217391304
290D,50,25-Feb,9324,832/2499,1,33856,1,1,1,1030301/2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6693107566471483,1.4084707361384354,1.9548825659061322,-1.0981444496937953,0.9193246541332551,1.069272546862966,0.5089043644373714,0.7697572513690701,0.3380377656831507,-0.11496102487384269,0.008021390374331552,0.5522388059701493,0.00267379679144385,0.5175675675675676,0.18526315789473685,0.002044989775051125,0.027419354838709678,0.04247104247104247,0.03305785123966942,0.2495921696574225
290E,12,25-Feb,378,1664/2499,2,300900,24sqrt6,4,2^101+1,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.7097860351561884,1.448954884677712,1.5409361648673052,1.0183595254107574,0.5578783280868715,-0.930687571131698,-1.0767603230581586,-0.47580338386415216,-1.323650326505147,-0.5186433124727611,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.022408963585434174,0.2692307692307692,0.014314928425357873,0.0016129032258064516,0.5405405405405406,0.001652892561983471,0.008695652173913044
292A,12,0.08,378,25,25,300900,25,8,25,32,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7199249026014066,-1.0782680878866324,-0.7935290037818933,1.2352241544388274,0.922287328936914,-0.15380775634387908,0.8893360132518232,-0.8683832280580788,0.779396190169143,0.7302943065607156,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.0056022408963585435,0.008421052631578947,0.014314928425357873,0.00967741935483871,0.32639791937581275,0.008264462809917356,0.004347826086956522
292C,12,25-Feb,378,,2,,,4,,,1.0,1.0,1.0,,1.0,,,0.0,,,-0.7307707910201763,-1.250325719178558,1.2786096665345603,1.0349502620577136,-0.961973846190135,,-0.3430707146302873,0.9027909527238227,,,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.0,0.2692307692307692,0.0,0.0,0.5405405405405406,0.0,0.0
292D,4,25-Feb,675,832/2499,-2,299667,2,8,7,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5970048338553507,-0.9821182351058503,-0.4818658704416137,-0.15365751343493278,-0.05983936847600536,0.3660374728821708,0.5328811490265176,0.8884441810090945,0.5173945756336337,0.7259222962257093,0.21657754010695188,0.5522388059701493,0.00267379679144385,0.5175675675675676,0.042105263157894736,0.00408997955010225,0.024193548387096774,0.32639791937581275,0.023140495867768594,0.02826086956521739
292E,50,-0.266666667,378,1,,,,32,64,50,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.8804461885237115,1.2556430754026662,-0.5865558032624798,1.0195445780283972,,,0.8461778009913602,1.0958202448856205,0.5754217788529076,0.6967755606590003,0.008021390374331552,0.002777777777777778,0.5646100116414435,0.10084033613445378,0.0,0.0,0.0,0.005791505791505791,0.09586776859504133,0.03260869565217391
292F,2,25-Feb,378,832/2499,9-Feb,,(9sqrt3)/4 +1,8,,,0.0,1.0,1.0,1.0,0.0,,0.0,1.0,,,-0.641593486243626,-0.7280802030218894,-0.4951025286143669,-0.3800025634041207,0.2986442827667194,0.5826396517263582,0.7662551856942065,1.0227821343379133,0.6826841848036865,0.6545127940872724,0.27540106951871657,0.5522388059701493,0.5646100116414435,0.5175675675675676,0.002105263157894737,0.0,0.0016129032258064516,0.32639791937581275,0.0,0.0
293B,(3pi)^0.5/4,25-Feb,9254,832/2499,3^0.5/2,114514,,1,,,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,,1.80234670411913,0.8163900637515146,1.5132595159606395,-0.14180698725853552,0.6808293324387152,0.7674735110067316,,0.7893210309800632,,,0.00267379679144385,0.5522388059701493,0.00267379679144385,0.5175675675675676,0.002105263157894737,0.002044989775051125,0.0,0.04247104247104247,0.0,0.0
293C,(7π)^(1/2)/2,72/25,378,2496/7497,,,,,,,0.0,0.0,1.0,0.0,,,,,,,2.5519181037274308,-1.1126796141450175,0.6035400997241477,1.2269287861153493,,0.1017828146922621,,,,,0.00267379679144385,0.013888888888888888,0.5646100116414435,0.01680672268907563,0.0,0.0,0.0,0.0,0.0,0.0
293D,0.5π^0.5（3^0.5+7^0.5+11^0.5+15^0.5+19^0.5+23^0.5+27^0.5+31^0.5+35^0.5+39^0.5+43^0.5+47^0.5),25-Feb,-336,7988/22491,,199667^2,25/4,6,25,1,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.1961820513812274,0.32653186642626714,0.8141232979270394,-1.4844716030443466,,0.6923847556740799,-0.37823666536103495,1.0345204021045091,0.5472873772920475,0.6559701308656078,0.00267379679144385,0.5522388059701493,0.00267379679144385,0.0028011204481792717,0.0,0.002044989775051125,0.05,0.05019305019305019,0.008264462809917356,0.10217391304347827
293E,22,25-Feb,459,4992/14994,,603,40,,,,0.0,1.0,0.0,0.0,,0.0,0.0,,,,1.3419989956780192,0.5613399279540717,-0.0835627926978587,0.7706835283240544,0.8793285442838602,0.9436432831333373,0.7710505426120358,1.0827777251449586,0.686200984998794,0.7171782755556966,0.0053475935828877,0.5522388059701493,0.0053475935828877,0.0028011204481792717,0.0,0.014314928425357873,0.0032258064516129032,0.0,0.0,0.0
293F,23,25-Feb,-378,  4992/14994,,603,40,4,20,1,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.4687662925168636,-0.5317320826063976,-1.291708684101877,0.7647582652358558,0.32530835599964936,0.9479753267102211,-0.6371859389238131,0.930180244179213,-1.6981895472840964,0.7536116950140826,0.0053475935828877,0.5522388059701493,0.026737967914438502,0.0028011204481792717,0.0,0.014314928425357873,0.0032258064516129032,0.5405405405405406,0.0049586776859504135,0.10217391304347827
294D,12,25-Feb,1434,12,12,12,12,12,12,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14027242155382988,-0.5125021120502413,2.0752158220220704,0.5704096359429405,0.05570494886669105,0.21008390411435585,-0.061743108784306194,0.3419626038753561,-0.2527846670949107,-0.12661971910052625,0.5816554809843401,0.5522388059701493,0.00267379679144385,0.0028011204481792717,0.010526315789473684,0.00408997955010225,0.02258064516129032,0.019305019305019305,0.011570247933884297,0.008695652173913044
294F,12,25-Feb,378,832/2499,2,301833,4,8,21,515151,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.4150349281626604,-1.1612605923921495,0.45192019701806574,-1.38255707792733,-2.14111841804637,-0.9581238471186284,0.5376765059443468,-0.37276747791292225,0.8761081955345995,0.6341100791905762,0.5816554809843401,0.5522388059701493,0.5646100116414435,0.5175675675675676,0.2692307692307692,0.32083333333333336,0.035483870967741936,0.32639791937581275,0.07107438016528926,0.013043478260869565
295A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.293588091273437,-3.4012554600202716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295B,4,25-Jun,,,,2044563,,4,,,0.0,0.0,,,,0.0,,0.0,,,0.062184162263203134,0.2647935399038702,0.8995599097693554,1.167676155233363,,0.7905777434167782,,0.5349918960371539,0.10592895280605515,0.4679736864603354,0.21657754010695188,0.008333333333333333,0.0,0.0,0.0,0.002044989775051125,0.0,0.5405405405405406,0.0,0.0
295C,1,sin(theta)^2,378,832/2499,2-Jan,20242024,,8,,,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,,,-0.41744512558905367,-0.8545931672071289,-0.5324058380103077,0.2421500608567361,0.048298261857543844,-1.4909652070753294,,0.7306296921470842,-2.728612004450597,-1.847734454314687,0.034759358288770054,0.002777777777777778,0.5646100116414435,0.5175675675675676,0.08842105263157894,0.00408997955010225,0.0,0.32639791937581275,0.0,0.0
295F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296B,2,1,-2853 -1205 - 621 . . . +2107,1,(x^2-y^2)/(xytan0),319467,6,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975880918819444,1.4955116554978802,0.4459035342122688,1.0408755251459123,0.28234957134659555,0.2606244125113329,0.19720616477847192,0.7854082750578646,0.4998105746580961,0.492748411692038,0.27540106951871657,0.041666666666666664,0.00267379679144385,0.10084033613445378,0.002105263157894737,0.014314928425357873,0.18387096774193548,0.5405405405405406,0.03305785123966942,0.10217391304347827
296C,2,32,3430,2-Jan,14,507500,6.25,1,8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5825436492969913,1.6726298053572155,1.6624727535444026,-0.21054003908163968,1.0156115852521688,-1.6454747613175165,-1.772087076143396,-0.12235109889221159,0.5824553792431225,0.7769290834674498,0.27540106951871657,0.002777777777777778,0.00267379679144385,0.058823529411764705,0.002105263157894737,0.002044989775051125,0.014516129032258065,0.04247104247104247,0.03636363636363636,0.02608695652173913
296D,3,1,-76,50/78,-1,319468,4,0,7,1/265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4596235805509355,-0.13296321949452278,-0.6322824405865363,-0.7331482434607594,-0.6345982803858284,-0.6693209419930451,-1.3708755473516845,-1.230965276848483,-2.0445943665021864,-0.7561892073414387,0.05614973262032086,0.041666666666666664,0.00267379679144385,0.0028011204481792717,0.02736842105263158,0.002044989775051125,0.035483870967741936,0.025096525096525095,0.023140495867768594,0.002173913043478261
296F,,,5146,,,301500,5.25,1,,,,,0.0,,,0.0,0.0,0.0,,,-0.6078507222741204,,-0.43613923311755726,0.8417866853824381,0.6008371127399253,1.0129559803634773,-0.45496237604630263,0.3367455959790913,,,0.0,0.0,0.00267379679144385,0.0,0.0,0.002044989775051125,0.0016129032258064516,0.04247104247104247,0.0,0.0
